Iteration, Minimum cost
1468200, 22
1468300, 22
1468400, 22
1468500, 22
1468600, 22
1468700, 22
1468800, 22
1468900, 22
1469000, 22
1469100, 22
1469200, 22
1469300, 22
1469400, 22
1469500, 22
1469600, 22
1469700, 22
1469800, 22
1469900, 22
1470000, 22
1470100, 22
1470200, 22
1470300, 22
1470400, 22
1470500, 22
1470600, 22
1470700, 22
1470800, 22
1470900, 22
1471000, 22
1471100, 22
1471200, 22
1471300, 22
1471400, 22
1471500, 22
1471600, 22
1471700, 22
1471800, 22
1471900, 22
1472000, 22
1472100, 22
1472200, 22
1472300, 22
1472400, 22
1472500, 22
1472600, 22
1472700, 22
1472800, 22
1472900, 22
1473000, 22
1473100, 22
1473200, 22
1473300, 22
1473400, 22
1473500, 22
1473600, 22
1473700, 22
1473800, 22
1473900, 22
1474000, 22
1474100, 22
1474200, 22
1474300, 22
1474400, 22
1474500, 22
1474600, 22
1474700, 22
1474800, 22
1474900, 22
1475000, 22
1475100, 22
1475200, 22
1475300, 22
1475400, 22
1475500, 22
1475600, 22
1475700, 22
1475800, 22
1475900, 22
1476000, 22
1476100, 22
1476200, 22
1476300, 22
1476400, 22
1476500, 22
1476600, 22
1476700, 22
1476800, 22
1476900, 22
1477000, 22
1477100, 22
1477200, 22
1477300, 22
1477400, 22
1477500, 22
1477600, 22
1477700, 22
1477800, 22
1477900, 22
1478000, 22
1478100, 22
1478200, 22
1478300, 22
1478400, 22
1478500, 22
1478600, 22
1478700, 22
1478800, 22
1478900, 22
1479000, 22
1479100, 22
1479200, 22
1479300, 22
1479400, 22
1479500, 22
1479600, 22
1479700, 22
1479800, 22
1479900, 22
1480000, 22
1480100, 22
1480200, 22
1480300, 22
1480400, 22
1480500, 22
1480600, 22
1480700, 22
1480800, 22
1480900, 22
1481000, 22
1481100, 22
1481200, 22
1481300, 22
1481400, 22
1481500, 22
1481600, 22
1481700, 22
1481800, 22
1481900, 22
1482000, 22
1482100, 22
1482200, 22
1482300, 22
1482400, 22
1482500, 22
1482600, 22
1482700, 22
1482800, 22
1482900, 22
1483000, 22
1483100, 22
1483200, 22
1483300, 22
1483400, 22
1483500, 22
1483600, 22
1483700, 22
1483800, 22
1483900, 22
1484000, 22
1484100, 22
1484200, 22
1484300, 22
1484400, 22
1484500, 22
1484600, 22
1484700, 22
1484800, 22
1484900, 22
1485000, 22
1485100, 22
1485200, 22
1485300, 22
1485400, 22
1485500, 22
1485600, 22
1485700, 22
1485800, 22
1485900, 22
1486000, 22
1486100, 22
1486200, 22
1486300, 22
1486400, 22
1486500, 22
1486600, 22
1486700, 22
1486800, 22
1486900, 22
1487000, 22
1487100, 22
1487200, 22
1487300, 22
1487400, 22
1487500, 22
1487600, 22
1487700, 22
1487800, 22
1487900, 22
1488000, 22
1488100, 22
1488200, 22
1488300, 22
1488400, 22
1488500, 22
1488600, 22
1488700, 22
1488800, 22
1488900, 22
1489000, 22
1489100, 22
1489200, 22
1489300, 22
1489400, 22
1489500, 22
1489600, 22
1489700, 22
1489800, 22
1489900, 22
1490000, 22
1490100, 22
1490200, 22
1490300, 22
1490400, 22
1490500, 22
1490600, 22
1490700, 22
1490800, 22
1490900, 22
1491000, 22
1491100, 22
1491200, 22
1491300, 22
1491400, 22
1491500, 22
1491600, 22
1491700, 22
1491800, 22
1491900, 22
1492000, 22
1492100, 22
1492200, 22
1492300, 22
1492400, 22
1492500, 22
1492600, 22
1492700, 22
1492800, 22
1492900, 22
1493000, 22
1493100, 22
1493200, 22
1493300, 22
1493400, 22
1493500, 22
1493600, 22
1493700, 22
1493800, 22
1493900, 22
1494000, 22
1494100, 22
1494200, 22
1494300, 22
1494400, 22
1494500, 22
1494600, 22
1494700, 22
1494800, 22
1494900, 22
1495000, 22
1495100, 22
1495200, 22
1495300, 22
1495400, 22
1495500, 22
1495600, 22
1495700, 22
1495800, 22
1495900, 22
1496000, 22
1496100, 22
1496200, 22
1496300, 22
1496400, 22
1496500, 22
1496600, 22
1496700, 22
1496800, 22
1496900, 22
1497000, 22
1497100, 22
1497200, 22
1497300, 22
1497400, 22
1497500, 22
1497600, 22
1497700, 22
1497800, 22
1497900, 22
1498000, 22
1498100, 22
1498200, 22
1498300, 22
1498400, 22
1498500, 22
1498600, 22
1498700, 22
1498800, 22
1498900, 22
1499000, 22
1499100, 22
1499200, 22
1499300, 22
1499400, 22
1499500, 22
1499600, 22
1499700, 22
1499800, 22
1499900, 22
1500000, 22
1500100, 22
1500200, 22
1500300, 22
1500400, 22
1500500, 22
1500600, 22
1500700, 22
1500800, 22
1500900, 22
1501000, 22
1501100, 22
1501200, 22
1501300, 22
1501400, 22
1501500, 22
1501600, 22
1501700, 22
1501800, 22
1501900, 22
1502000, 22
1502100, 22
1502200, 22
1502300, 22
1502400, 22
1502500, 22
1502600, 22
1502700, 22
1502800, 22
1502900, 22
1503000, 22
1503100, 22
1503200, 22
1503300, 22
1503400, 22
1503500, 22
1503600, 22
1503700, 22
1503800, 22
1503900, 22
1504000, 22
1504100, 22
1504200, 22
1504300, 22
1504400, 22
1504500, 22
1504600, 22
1504700, 22
1504800, 22
1504900, 22
1505000, 22
1505100, 22
1505200, 22
1505300, 22
1505400, 22
1505500, 22
1505600, 22
1505700, 22
1505800, 22
1505900, 22
1506000, 22
1506100, 22
1506200, 22
1506300, 22
1506400, 22
1506500, 22
1506600, 22
1506700, 22
1506800, 22
1506900, 22
1507000, 22
1507100, 22
1507200, 22
1507300, 22
1507400, 22
1507500, 22
1507600, 22
1507700, 22
1507800, 22
1507900, 22
1508000, 22
1508100, 22
1508200, 22
1508300, 22
1508400, 22
1508500, 22
1508600, 22
1508700, 22
1508800, 22
1508900, 22
1509000, 22
1509100, 22
1509200, 22
1509300, 22
1509400, 22
1509500, 22
1509600, 22
1509700, 22
1509800, 22
1509900, 22
1510000, 22
1510100, 22
1510200, 22
1510300, 22
1510400, 22
1510500, 22
1510600, 22
1510700, 22
1510800, 22
1510900, 22
1511000, 22
1511100, 22
1511200, 22
1511300, 22
1511400, 22
1511500, 22
1511600, 22
1511700, 22
1511800, 22
1511900, 22
1512000, 22
1512100, 22
1512200, 22
1512300, 22
1512400, 22
1512500, 22
1512600, 22
1512700, 22
1512800, 22
1512900, 22
1513000, 22
1513100, 22
1513200, 22
1513300, 22
1513400, 22
1513500, 22
1513600, 22
1513700, 22
1513800, 22
1513900, 22
1514000, 22
1514100, 22
1514200, 22
1514300, 22
1514400, 22
1514500, 22
1514600, 22
1514700, 22
1514800, 22
1514900, 22
1515000, 22
1515100, 22
1515200, 22
1515300, 22
1515400, 22
1515500, 22
1515600, 22
1515700, 22
1515800, 22
1515900, 22
1516000, 22
1516100, 22
1516200, 22
1516300, 22
1516400, 22
1516500, 22
1516600, 22
1516700, 22
1516800, 22
1516900, 22
1517000, 22
1517100, 22
1517200, 22
1517300, 22
1517400, 22
1517500, 22
1517600, 22
1517700, 22
1517800, 22
1517900, 22
1518000, 22
1518100, 22
1518200, 22
1518300, 22
1518400, 22
1518500, 22
1518600, 22
1518700, 22
1518800, 22
1518900, 22
1519000, 22
1519100, 22
1519200, 22
1519300, 22
1519400, 22
1519500, 22
1519600, 22
1519700, 22
1519800, 22
1519900, 22
1520000, 22
1520100, 22
1520200, 22
1520300, 22
1520400, 22
1520500, 22
1520600, 22
1520700, 22
1520800, 22
1520900, 22
1521000, 22
1521100, 22
1521200, 22
1521300, 22
1521400, 22
1521500, 22
1521600, 22
1521700, 22
1521800, 22
1521900, 22
1522000, 22
1522100, 22
1522200, 22
1522300, 22
1522400, 22
1522500, 22
1522600, 22
1522700, 22
1522800, 22
1522900, 22
1523000, 22
1523100, 22
1523200, 22
1523300, 22
1523400, 22
1523500, 22
1523600, 22
1523700, 22
1523800, 22
1523900, 22
1524000, 22
1524100, 22
1524200, 22
1524300, 22
1524400, 22
1524500, 22
1524600, 22
1524700, 22
1524800, 22
1524900, 22
1525000, 22
1525100, 22
1525200, 22
1525300, 22
1525400, 22
1525500, 22
1525600, 22
1525700, 22
1525800, 22
1525900, 22
1526000, 22
1526100, 22
1526200, 22
1526300, 22
1526400, 22
1526500, 22
1526600, 22
1526700, 22
1526800, 22
1526900, 22
1527000, 22
1527100, 22
1527200, 22
1527300, 22
1527400, 22
1527500, 22
1527600, 22
1527700, 22
1527800, 22
1527900, 22
1528000, 22
1528100, 22
1528200, 22
1528300, 22
1528400, 22
1528500, 22
1528600, 22
1528700, 22
1528800, 22
1528900, 22
1529000, 22
1529100, 22
1529200, 22
1529300, 22
1529400, 22
1529500, 22
1529600, 22
1529700, 22
1529800, 22
1529900, 22
1530000, 22
1530100, 22
1530200, 22
1530300, 22
1530400, 22
1530500, 22
1530600, 22
1530700, 22
1530800, 22
1530900, 22
1531000, 22
1531100, 22
1531200, 22
1531300, 22
1531400, 22
1531500, 22
1531600, 22
1531700, 22
1531800, 22
1531900, 22
1532000, 22
1532100, 22
1532200, 22
1532300, 22
1532400, 22
1532500, 22
1532600, 22
1532700, 22
1532800, 22
1532900, 22
1533000, 22
1533100, 22
1533200, 22
1533300, 22
1533400, 22
1533500, 22
1533600, 22
1533700, 22
1533800, 22
1533900, 22
1534000, 22
1534100, 22
1534200, 22
1534300, 22
1534400, 22
1534500, 22
1534600, 22
1534700, 22
1534800, 22
1534900, 22
1535000, 22
1535100, 22
1535200, 22
1535300, 22
1535400, 22
1535500, 22
1535600, 22
1535700, 22
1535800, 22
1535900, 22
1536000, 22
1536100, 22
1536200, 22
1536300, 22
1536400, 22
1536500, 22
1536600, 22
1536700, 22
1536800, 22
1536900, 22
1537000, 22
1537100, 22
1537200, 22
1537300, 22
1537400, 22
1537500, 22
1537600, 22
1537700, 22
1537800, 22
1537900, 22
1538000, 22
1538100, 22
1538200, 22
1538300, 22
1538400, 22
1538500, 22
1538600, 22
1538700, 22
1538800, 22
1538900, 22
1539000, 22
1539100, 22
1539200, 22
1539300, 22
1539400, 22
1539500, 22
1539600, 22
1539700, 22
1539800, 22
1539900, 22
1540000, 22
1540100, 22
1540200, 22
1540300, 22
1540400, 22
1540500, 22
1540600, 22
1540700, 22
1540800, 22
1540900, 22
1541000, 22
1541100, 22
1541200, 22
1541300, 22
1541400, 22
1541500, 22
1541600, 22
1541700, 22
1541800, 22
1541900, 22
1542000, 22
1542100, 22
1542200, 22
1542300, 22
1542400, 22
1542500, 22
1542600, 22
1542700, 22
1542800, 22
1542900, 22
1543000, 22
1543100, 22
1543200, 22
1543300, 22
1543400, 22
1543500, 22
1543600, 22
1543700, 22
1543800, 22
1543900, 22
1544000, 22
1544100, 22
1544200, 22
1544300, 22
1544400, 22
1544500, 22
1544600, 22
1544700, 22
1544800, 22
1544900, 22
1545000, 22
1545100, 22
1545200, 22
1545300, 22
1545400, 22
1545500, 22
1545600, 22
1545700, 22
1545800, 22
1545900, 22
1546000, 22
1546100, 22
1546200, 22
1546300, 22
1546400, 22
1546500, 22
1546600, 22
1546700, 22
1546800, 22
1546900, 22
1547000, 22
1547100, 22
1547200, 22
1547300, 22
1547400, 22
1547500, 22
1547600, 22
1547700, 22
1547800, 22
1547900, 22
1548000, 22
1548100, 22
1548200, 22
1548300, 22
1548400, 22
1548500, 22
1548600, 22
1548700, 22
1548800, 22
1548900, 22
1549000, 22
1549100, 22
1549200, 22
1549300, 22
1549400, 22
1549500, 22
1549600, 22
1549700, 22
1549800, 22
1549900, 22
1550000, 22
1550100, 22
1550200, 22
1550300, 22
1550400, 22
1550500, 22
1550600, 22
1550700, 22
1550800, 22
1550900, 22
1551000, 22
1551100, 22
1551200, 22
1551300, 22
1551400, 22
1551500, 22
1551600, 22
1551700, 22
1551800, 22
1551900, 22
1552000, 22
1552100, 22
1552200, 22
1552300, 22
1552400, 22
1552500, 22
1552600, 22
1552700, 22
1552800, 22
1552900, 22
1553000, 22
1553100, 22
1553200, 22
1553300, 22
1553400, 22
1553500, 22
1553600, 22
1553700, 22
1553800, 22
1553900, 22
1554000, 22
1554100, 22
1554200, 22
1554300, 22
1554400, 22
1554500, 22
1554600, 22
1554700, 22
1554800, 22
1554900, 22
1555000, 22
1555100, 22
1555200, 22
1555300, 22
1555400, 22
1555500, 22
1555600, 22
1555700, 22
1555800, 22
1555900, 22
1556000, 22
1556100, 22
1556200, 22
1556300, 22
1556400, 22
1556500, 22
1556600, 22
1556700, 22
1556800, 22
1556900, 22
1557000, 22
1557100, 22
1557200, 22
1557300, 22
1557400, 22
1557500, 22
1557600, 22
1557700, 22
1557800, 22
1557900, 22
1558000, 22
1558100, 22
1558200, 22
1558300, 22
1558400, 22
1558500, 22
1558600, 22
1558700, 22
1558800, 22
1558900, 22
1559000, 22
1559100, 22
1559200, 22
1559300, 22
1559400, 22
1559500, 22
1559600, 22
1559700, 22
1559800, 22
1559900, 22
1560000, 22
1560100, 22
1560200, 22
1560300, 22
1560400, 22
1560500, 22
1560600, 22
1560700, 22
1560800, 22
1560900, 22
1561000, 22
1561100, 22
1561200, 22
1561300, 22
1561400, 22
1561500, 22
1561600, 22
1561700, 22
1561800, 22
1561900, 22
1562000, 22
1562100, 22
1562200, 22
1562300, 22
1562400, 22
1562500, 22
1562600, 22
1562700, 22
1562800, 22
1562900, 22
1563000, 22
1563100, 22
1563200, 22
1563300, 22
1563400, 22
1563500, 22
1563600, 22
1563700, 22
1563800, 22
1563900, 22
1564000, 22
1564100, 22
1564200, 22
1564300, 22
1564400, 22
1564500, 22
1564600, 22
1564700, 22
1564800, 22
1564900, 22
1565000, 22
1565100, 22
1565200, 22
1565300, 22
1565400, 22
1565500, 22
1565600, 22
1565700, 22
1565800, 22
1565900, 22
1566000, 22
1566100, 22
1566200, 22
1566300, 22
1566400, 22
1566500, 22
1566600, 22
1566700, 22
1566800, 22
1566900, 22
1567000, 22
1567100, 22
1567200, 22
1567300, 22
1567400, 22
1567500, 22
1567600, 22
1567700, 22
1567800, 22
1567900, 22
1568000, 22
1568100, 22
1568200, 22
1568300, 22
1568400, 22
1568500, 22
1568600, 22
1568700, 22
1568800, 22
1568900, 22
1569000, 22
1569100, 22
1569200, 22
1569300, 22
1569400, 22
1569500, 22
1569600, 22
1569700, 22
1569800, 22
1569900, 22
1570000, 22
1570100, 22
1570200, 22
1570300, 22
1570400, 22
1570500, 22
1570600, 22
1570700, 22
1570800, 22
1570900, 22
1571000, 22
1571100, 22
1571200, 22
1571300, 22
1571400, 22
1571500, 22
1571600, 22
1571700, 22
1571800, 22
1571900, 22
1572000, 22
1572100, 22
1572200, 22
1572300, 22
1572400, 22
1572500, 22
1572600, 22
1572700, 22
1572800, 22
1572900, 22
1573000, 22
1573100, 22
1573200, 22
1573300, 22
1573400, 22
1573500, 22
1573600, 22
1573700, 22
1573800, 22
1573900, 22
1574000, 22
1574100, 22
1574200, 22
1574300, 22
1574400, 22
1574500, 22
1574600, 22
1574700, 22
1574800, 22
1574900, 22
1575000, 22
1575100, 22
1575200, 22
1575300, 22
1575400, 22
1575500, 22
1575600, 22
1575700, 22
1575800, 22
1575900, 22
1576000, 22
1576100, 22
1576200, 22
1576300, 22
1576400, 22
1576500, 22
1576600, 22
1576700, 22
1576800, 22
1576900, 22
1577000, 22
1577100, 22
1577200, 22
1577300, 22
1577400, 22
1577500, 22
1577600, 22
1577700, 22
1577800, 22
1577900, 22
1578000, 22
1578100, 22
1578200, 22
1578300, 22
1578400, 22
1578500, 22
1578600, 22
1578700, 22
1578800, 22
1578900, 22
1579000, 22
1579100, 22
1579200, 22
1579300, 22
1579400, 22
1579500, 22
1579600, 22
1579700, 22
1579800, 22
1579900, 22
1580000, 22
1580100, 22
1580200, 22
1580300, 22
1580400, 22
1580500, 22
1580600, 22
1580700, 22
1580800, 22
1580900, 22
1581000, 22
1581100, 22
1581200, 22
1581300, 22
1581400, 22
1581500, 22
1581600, 22
1581700, 22
1581800, 22
1581900, 22
1582000, 22
1582100, 22
1582200, 22
1582300, 22
1582400, 22
1582500, 22
1582600, 22
1582700, 22
1582800, 22
1582900, 22
1583000, 22
1583100, 22
1583200, 22
1583300, 22
1583400, 22
1583500, 22
1583600, 22
1583700, 22
1583800, 22
1583900, 22
1584000, 22
1584100, 22
1584200, 22
1584300, 22
1584400, 22
1584500, 22
1584600, 22
1584700, 22
1584800, 22
1584900, 22
1585000, 22
1585100, 22
1585200, 22
1585300, 22
1585400, 22
1585500, 22
1585600, 22
1585700, 22
1585800, 22
1585900, 22
1586000, 22
1586100, 22
1586200, 22
1586300, 22
1586400, 22
1586500, 22
1586600, 22
1586700, 22
1586800, 22
1586900, 22
1587000, 22
1587100, 22
1587200, 22
1587300, 22
1587400, 22
1587500, 22
1587600, 22
1587700, 22
1587800, 22
1587900, 22
1588000, 22
1588100, 22
1588200, 22
1588300, 22
1588400, 22
1588500, 22
1588600, 22
1588700, 22
1588800, 22
1588900, 22
1589000, 22
1589100, 22
1589200, 22
1589300, 22
1589400, 22
1589500, 22
1589600, 22
1589700, 22
1589800, 22
1589900, 22
1590000, 22
1590100, 22
1590200, 22
1590300, 22
1590400, 22
1590500, 22
1590600, 22
1590700, 22
1590800, 22
1590900, 22
1591000, 22
1591100, 22
1591200, 22
1591300, 22
1591400, 22
1591500, 22
1591600, 22
1591700, 22
1591800, 22
1591900, 22
1592000, 22
1592100, 22
1592200, 22
1592300, 22
1592400, 22
1592500, 22
1592600, 22
1592700, 22
1592800, 22
1592900, 22
1593000, 22
1593100, 22
1593200, 22
1593300, 22
1593400, 22
1593500, 22
1593600, 22
1593700, 22
1593800, 22
1593900, 22
1594000, 22
1594100, 22
1594200, 22
1594300, 22
1594400, 22
1594500, 22
1594600, 22
1594700, 22
1594800, 22
1594900, 22
1595000, 22
1595100, 22
1595200, 22
1595300, 22
1595400, 22
1595500, 22
1595600, 22
1595700, 22
1595800, 22
1595900, 22
1596000, 22
1596100, 22
1596200, 22
1596300, 22
1596400, 22
1596500, 22
1596600, 22
1596700, 22
1596800, 22
1596900, 22
1597000, 22
1597100, 22
1597200, 22
1597300, 22
1597400, 22
1597500, 22
1597600, 22
1597700, 22
1597800, 22
1597900, 22
1598000, 22
1598100, 22
1598200, 22
1598300, 22
1598400, 22
1598500, 22
1598600, 22
1598700, 22
1598800, 22
1598900, 22
1599000, 22
1599100, 22
1599200, 22
1599300, 22
1599400, 22
1599500, 22
1599600, 22
1599700, 22
1599800, 22
1599900, 22
1600000, 22
1600100, 22
1600200, 22
1600300, 22
1600400, 22
1600500, 22
1600600, 22
1600700, 22
1600800, 22
1600900, 22
1601000, 22
1601100, 22
1601200, 22
1601300, 22
1601400, 22
1601500, 22
1601600, 22
1601700, 22
1601800, 22
1601900, 22
1602000, 22
1602100, 22
1602200, 22
1602300, 22
1602400, 22
1602500, 22
1602600, 22
1602700, 22
1602800, 22
1602900, 22
1603000, 22
1603100, 22
1603200, 22
1603300, 22
1603400, 22
1603500, 22
1603600, 22
1603700, 22
1603800, 22
1603900, 22
1604000, 22
1604100, 22
1604200, 22
1604300, 22
1604400, 22
1604500, 22
1604600, 22
1604700, 22
1604800, 22
1604900, 22
1605000, 22
1605100, 22
1605200, 22
1605300, 22
1605400, 22
1605500, 22
1605600, 22
1605700, 22
1605800, 22
1605900, 22
1606000, 22
1606100, 22
1606200, 22
1606300, 22
1606400, 22
1606500, 22
1606600, 22
1606700, 22
1606800, 22
1606900, 22
1607000, 22
1607100, 22
1607200, 22
1607300, 22
1607400, 22
1607500, 22
1607600, 22
1607700, 22
1607800, 22
1607900, 22
1608000, 22
1608100, 22
1608200, 22
1608300, 22
1608400, 22
1608500, 22
1608600, 22
1608700, 22
1608800, 22
1608900, 22
1609000, 22
1609100, 22
1609200, 22
1609300, 22
1609400, 22
1609500, 22
1609600, 22
1609700, 22
1609800, 22
1609900, 22
1610000, 22
1610100, 22
1610200, 22
1610300, 22
1610400, 22
1610500, 22
1610600, 22
1610700, 22
1610800, 22
1610900, 22
1611000, 22
1611100, 22
1611200, 22
1611300, 22
1611400, 22
1611500, 22
1611600, 22
1611700, 22
1611800, 22
1611900, 22
1612000, 22
1612100, 22
1612200, 22
1612300, 22
1612400, 22
1612500, 22
1612600, 22
1612700, 22
1612800, 22
1612900, 22
1613000, 22
1613100, 22
1613200, 22
1613300, 22
1613400, 22
1613500, 22
1613600, 22
1613700, 22
1613800, 22
1613900, 22
1614000, 22
1614100, 22
1614200, 22
1614300, 22
1614400, 22
1614500, 22
1614600, 22
1614700, 22
1614800, 22
1614900, 22
1615000, 22
1615100, 22
1615200, 22
1615300, 22
1615400, 22
1615500, 22
1615600, 22
1615700, 22
1615800, 22
1615900, 22
1616000, 22
1616100, 22
1616200, 22
1616300, 22
1616400, 22
1616500, 22
1616600, 22
1616700, 22
1616800, 22
1616900, 22
1617000, 22
1617100, 22
1617200, 22
1617300, 22
1617400, 22
1617500, 22
1617600, 22
1617700, 22
1617800, 22
1617900, 22
1618000, 22
1618100, 22
1618200, 22
1618300, 22
1618400, 22
1618500, 22
1618600, 22
1618700, 22
1618800, 22
1618900, 22
1619000, 22
1619100, 22
1619200, 22
1619300, 22
1619400, 22
1619500, 22
1619600, 22
1619700, 22
1619800, 22
1619900, 22
1620000, 22
1620100, 22
1620200, 22
1620300, 22
1620400, 22
1620500, 22
1620600, 22
1620700, 22
1620800, 22
1620900, 22
1621000, 22
1621100, 22
1621200, 22
1621300, 22
1621400, 22
1621500, 22
1621600, 22
1621700, 22
1621800, 22
1621900, 22
1622000, 22
1622100, 22
1622200, 22
1622300, 22
1622400, 22
1622500, 22
1622600, 22
1622700, 22
1622800, 22
1622900, 22
1623000, 22
1623100, 22
1623200, 22
1623300, 22
1623400, 22
1623500, 22
1623600, 22
1623700, 22
1623800, 22
1623900, 22
1624000, 22
1624100, 22
1624200, 22
1624300, 22
1624400, 22
1624500, 22
1624600, 22
1624700, 22
1624800, 22
1624900, 22
1625000, 22
1625100, 22
1625200, 22
1625300, 22
1625400, 22
1625500, 22
1625600, 22
1625700, 22
1625800, 22
1625900, 22
1626000, 22
1626100, 22
1626200, 22
1626300, 22
1626400, 22
1626500, 22
1626600, 22
1626700, 22
1626800, 22
1626900, 22
1627000, 22
1627100, 22
1627200, 22
1627300, 22
1627400, 22
1627500, 22
1627600, 22
1627700, 22
1627800, 22
1627900, 22
1628000, 22
1628100, 22
1628200, 22
1628300, 22
1628400, 22
1628500, 22
1628600, 22
1628700, 22
1628800, 22
1628900, 22
1629000, 22
1629100, 22
1629200, 22
1629300, 22
1629400, 22
1629500, 22
1629600, 22
1629700, 22
1629800, 22
1629900, 22
1630000, 22
1630100, 22
1630200, 22
1630300, 22
1630400, 22
1630500, 22
1630600, 22
1630700, 22
1630800, 22
1630900, 22
1631000, 22
1631100, 22
1631200, 22
1631300, 22
1631400, 22
1631500, 22
1631600, 22
1631700, 22
1631800, 22
1631900, 22
1632000, 22
1632100, 22
1632200, 22
1632300, 22
1632400, 22
1632500, 22
1632600, 22
1632700, 22
1632800, 22
1632900, 22
1633000, 22
1633100, 22
1633200, 22
1633300, 22
1633400, 22
1633500, 22
1633600, 22
1633700, 22
1633800, 22
1633900, 22
1634000, 22
1634100, 22
1634200, 22
1634300, 22
1634400, 22
1634500, 22
1634600, 22
1634700, 22
1634800, 22
1634900, 22
1635000, 22
1635100, 22
1635200, 22
1635300, 22
1635400, 22
1635500, 22
1635600, 22
1635700, 22
1635800, 22
1635900, 22
1636000, 22
1636100, 22
1636200, 22
1636300, 22
1636400, 22
1636500, 22
1636600, 22
1636700, 22
1636800, 22
1636900, 22
1637000, 22
1637100, 22
1637200, 22
1637300, 22
1637400, 22
1637500, 22
1637600, 22
1637700, 22
1637800, 22
1637900, 22
1638000, 22
1638100, 22
1638200, 22
1638300, 22
1638400, 22
1638500, 22
1638600, 22
1638700, 22
1638800, 22
1638900, 22
1639000, 22
1639100, 22
1639200, 22
1639300, 22
1639400, 22
1639500, 22
1639600, 22
1639700, 22
1639800, 22
1639900, 22
1640000, 22
1640100, 22
1640200, 22
1640300, 22
1640400, 22
1640500, 22
1640600, 22
1640700, 22
1640800, 22
1640900, 22
1641000, 22
1641100, 22
1641200, 22
1641300, 22
1641400, 22
1641500, 22
1641600, 22
1641700, 22
1641800, 22
1641900, 22
1642000, 22
1642100, 22
1642200, 22
1642300, 22
1642400, 22
1642500, 22
1642600, 22
1642700, 22
1642800, 22
1642900, 22
1643000, 22
1643100, 22
1643200, 22
1643300, 22
1643400, 22
1643500, 22
1643600, 22
1643700, 22
1643800, 22
1643900, 22
1644000, 22
1644100, 22
1644200, 22
1644300, 22
1644400, 22
1644500, 22
1644600, 22
1644700, 22
1644800, 22
1644900, 22
1645000, 22
1645100, 22
1645200, 22
1645300, 22
1645400, 22
1645500, 22
1645600, 22
1645700, 22
1645800, 22
1645900, 22
1646000, 22
1646100, 22
1646200, 22
1646300, 22
1646400, 22
1646500, 22
1646600, 22
1646700, 22
1646800, 22
1646900, 22
1647000, 22
1647100, 22
1647200, 22
1647300, 22
1647400, 22
1647500, 22
1647600, 22
1647700, 22
1647800, 22
1647900, 22
1648000, 22
1648100, 22
1648200, 22
1648300, 22
1648400, 22
1648500, 22
1648600, 22
1648700, 22
1648800, 22
1648900, 22
1649000, 22
1649100, 22
1649200, 22
1649300, 22
1649400, 22
1649500, 22
1649600, 22
1649700, 22
1649800, 22
1649900, 22
1650000, 22
1650100, 22
1650200, 22
1650300, 22
1650400, 22
1650500, 22
1650600, 22
1650700, 22
1650800, 22
1650900, 22
1651000, 22
1651100, 22
1651200, 22
1651300, 22
1651400, 22
1651500, 22
1651600, 22
1651700, 22
1651800, 22
1651900, 22
1652000, 22
1652100, 22
1652200, 22
1652300, 22
1652400, 22
1652500, 22
1652600, 22
1652700, 22
1652800, 22
1652900, 22
1653000, 22
1653100, 22
1653200, 22
1653300, 22
1653400, 22
1653500, 22
1653600, 22
1653700, 22
1653800, 22
1653900, 22
1654000, 22
1654100, 22
1654200, 22
1654300, 22
1654400, 22
1654500, 22
1654600, 22
1654700, 22
1654800, 22
1654900, 22
1655000, 22
1655100, 22
1655200, 22
1655300, 22
1655400, 22
1655500, 22
1655600, 22
1655700, 22
1655800, 22
1655900, 22
1656000, 22
1656100, 22
1656200, 22
1656300, 22
1656400, 22
1656500, 22
1656600, 22
1656700, 22
1656800, 22
1656900, 22
1657000, 22
1657100, 22
1657200, 22
1657300, 22
1657400, 22
1657500, 22
1657600, 22
1657700, 22
1657800, 22
1657900, 22
1658000, 22
1658100, 22
1658200, 22
1658300, 22
1658400, 22
1658500, 22
1658600, 22
1658700, 22
1658800, 22
1658900, 22
1659000, 22
1659100, 22
1659200, 22
1659300, 22
1659400, 22
1659500, 22
1659600, 22
1659700, 22
1659800, 22
1659900, 22
1660000, 22
1660100, 22
1660200, 22
1660300, 22
1660400, 22
1660500, 22
1660600, 22
1660700, 22
1660800, 22
1660900, 22
1661000, 22
1661100, 22
1661200, 22
1661300, 22
1661400, 22
1661500, 22
1661600, 22
1661700, 22
1661800, 22
1661900, 22
1662000, 22
1662100, 22
1662200, 22
1662300, 22
1662400, 22
1662500, 22
1662600, 22
1662700, 22
1662800, 22
1662900, 22
1663000, 22
1663100, 22
1663200, 22
1663300, 22
1663400, 22
1663500, 22
1663600, 22
1663700, 22
1663800, 22
1663900, 22
1664000, 22
1664100, 22
1664200, 22
1664300, 22
1664400, 22
1664500, 22
1664600, 22
1664700, 22
1664800, 22
1664900, 22
1665000, 22
1665100, 22
1665200, 22
1665300, 22
1665400, 22
1665500, 22
1665600, 22
1665700, 22
1665800, 22
1665900, 22
1666000, 22
1666100, 22
1666200, 22
1666300, 22
1666400, 22
1666500, 22
1666600, 22
1666700, 22
1666800, 22
1666900, 22
1667000, 22
1667100, 22
1667200, 22
1667300, 22
1667400, 22
1667500, 22
1667600, 22
1667700, 22
1667800, 22
1667900, 22
